item_id,gt_sample,pde_class,num_method,phys_process,source,condition,corrupted_view,traj_level,names,order_seed,slot_1,slot_2,slot_3,slot_4,outlier_slot,gt_pde_class,gt_num_method,invalidity_note,desc_len_valid,desc_len_wrong,desc_len_delta,code_len_valid,code_len_wrong,code_len_delta,code_blank_runs_valid,code_blank_runs_wrong,traj_shape_valid,traj_shape_swap,render_grid,render_recon_err,flag_render_hard,flag_identity_leak,flag_near_duplicate,needs_exec
NavierStokes_8|X_M|real|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_M,math,valid,real,0,description,code,trajectory,math,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_M|real|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_M,math,valid,real,1,description,math,code,trajectory,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_exec|obfuscated|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_exec,trajectory,T_exec,obfuscated,0,description,math,code,trajectory,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,1
NavierStokes_8|X_T_exec|obfuscated|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_exec,trajectory,T_exec,obfuscated,1,math,trajectory,description,code,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,1
NavierStokes_8|X_T_exec|real|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_exec,trajectory,T_exec,real,0,description,math,code,trajectory,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,1
NavierStokes_8|X_T_exec|real|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_exec,trajectory,T_exec,real,1,math,trajectory,description,code,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,1
NavierStokes_8|X_T_rand|obfuscated|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_rand,trajectory,T_rand,obfuscated,0,description,code,math,trajectory,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_rand|obfuscated|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_rand,trajectory,T_rand,obfuscated,1,description,trajectory,code,math,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_rand|real|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_rand,trajectory,T_rand,real,0,description,code,math,trajectory,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_rand|real|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_rand,trajectory,T_rand,real,1,description,trajectory,code,math,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_shuf|obfuscated|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_shuf,trajectory,T_shuf,obfuscated,0,code,math,description,trajectory,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_shuf|obfuscated|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_shuf,trajectory,T_shuf,obfuscated,1,math,trajectory,description,code,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_shuf|real|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_shuf,trajectory,T_shuf,real,0,code,math,description,trajectory,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_shuf|real|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_shuf,trajectory,T_shuf,real,1,math,trajectory,description,code,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_swap|obfuscated|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_swap,trajectory,T_swap,obfuscated,0,description,code,math,trajectory,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_swap|obfuscated|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_swap,trajectory,T_swap,obfuscated,1,code,trajectory,math,description,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_swap|real|0,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_swap,trajectory,T_swap,real,0,description,code,math,trajectory,4,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
NavierStokes_8|X_T_swap|real|1,NavierStokes_8,navier-stokes,explicit/spectral,advection/diffusion,synthetic,X_T_swap,trajectory,T_swap,real,1,code,trajectory,math,description,2,navier-stokes,explicit/spectral,,612,544,-68,1711,1708,-3,9,11,10x128x128x1,10x71x71x2,10x14x14x1,0.8297,1,0,0,0
Wave_1|A0|obfuscated|0,Wave_1,wave,explicit,oscillation/restoration,human,A0,none,valid,obfuscated,0,math,description,code,trajectory,,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|A0|obfuscated|1,Wave_1,wave,explicit,oscillation/restoration,human,A0,none,valid,obfuscated,1,code,description,math,trajectory,,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|A0|real|0,Wave_1,wave,explicit,oscillation/restoration,human,A0,none,valid,real,0,math,description,code,trajectory,,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|A0|real|1,Wave_1,wave,explicit,oscillation/restoration,human,A0,none,valid,real,1,code,description,math,trajectory,,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_C|obfuscated|0,Wave_1,wave,explicit,oscillation/restoration,human,X_C,code,valid,obfuscated,0,code,description,math,trajectory,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_C|obfuscated|1,Wave_1,wave,explicit,oscillation/restoration,human,X_C,code,valid,obfuscated,1,math,trajectory,code,description,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_C|real|0,Wave_1,wave,explicit,oscillation/restoration,human,X_C,code,valid,real,0,code,description,math,trajectory,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_C|real|1,Wave_1,wave,explicit,oscillation/restoration,human,X_C,code,valid,real,1,math,trajectory,code,description,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_D|obfuscated|0,Wave_1,wave,explicit,oscillation/restoration,human,X_D,description,valid,obfuscated,0,description,math,trajectory,code,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_D|obfuscated|1,Wave_1,wave,explicit,oscillation/restoration,human,X_D,description,valid,obfuscated,1,code,trajectory,description,math,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_D|real|0,Wave_1,wave,explicit,oscillation/restoration,human,X_D,description,valid,real,0,description,math,trajectory,code,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_D|real|1,Wave_1,wave,explicit,oscillation/restoration,human,X_D,description,valid,real,1,code,trajectory,description,math,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_M|obfuscated|0,Wave_1,wave,explicit,oscillation/restoration,human,X_M,math,valid,obfuscated,0,math,code,description,trajectory,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_M|obfuscated|1,Wave_1,wave,explicit,oscillation/restoration,human,X_M,math,valid,obfuscated,1,code,description,math,trajectory,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_M|real|0,Wave_1,wave,explicit,oscillation/restoration,human,X_M,math,valid,real,0,math,code,description,trajectory,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_M|real|1,Wave_1,wave,explicit,oscillation/restoration,human,X_M,math,valid,real,1,code,description,math,trajectory,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_exec|obfuscated|0,Wave_1,wave,explicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,obfuscated,0,trajectory,description,math,code,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,1
Wave_1|X_T_exec|obfuscated|1,Wave_1,wave,explicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,obfuscated,1,code,math,trajectory,description,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,1
Wave_1|X_T_exec|real|0,Wave_1,wave,explicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,real,0,trajectory,description,math,code,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,1
Wave_1|X_T_exec|real|1,Wave_1,wave,explicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,real,1,code,math,trajectory,description,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,1
Wave_1|X_T_rand|obfuscated|0,Wave_1,wave,explicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,obfuscated,0,trajectory,math,code,description,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_rand|obfuscated|1,Wave_1,wave,explicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,obfuscated,1,math,description,trajectory,code,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_rand|real|0,Wave_1,wave,explicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,real,0,trajectory,math,code,description,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_rand|real|1,Wave_1,wave,explicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,real,1,math,description,trajectory,code,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_shuf|obfuscated|0,Wave_1,wave,explicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,obfuscated,0,trajectory,math,description,code,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_shuf|obfuscated|1,Wave_1,wave,explicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,obfuscated,1,math,description,trajectory,code,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_shuf|real|0,Wave_1,wave,explicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,real,0,trajectory,math,description,code,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_shuf|real|1,Wave_1,wave,explicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,real,1,math,description,trajectory,code,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_swap|obfuscated|0,Wave_1,wave,explicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,obfuscated,0,trajectory,code,math,description,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_swap|obfuscated|1,Wave_1,wave,explicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,obfuscated,1,description,math,trajectory,code,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_swap|real|0,Wave_1,wave,explicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,real,0,trajectory,code,math,description,1,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_1|X_T_swap|real|1,Wave_1,wave,explicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,real,1,description,math,trajectory,code,3,wave,explicit,,686,446,-240,7666,7678,12,0,5,10x101x101x1,10x101x1x1,10x14x14x1,0.3165,0,0,0,0
Wave_2|A0|obfuscated|0,Wave_2,wave,explicit,oscillation/restoration,human,A0,none,valid,obfuscated,0,math,code,trajectory,description,,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|A0|obfuscated|1,Wave_2,wave,explicit,oscillation/restoration,human,A0,none,valid,obfuscated,1,description,code,trajectory,math,,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|A0|real|0,Wave_2,wave,explicit,oscillation/restoration,human,A0,none,valid,real,0,math,code,trajectory,description,,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|A0|real|1,Wave_2,wave,explicit,oscillation/restoration,human,A0,none,valid,real,1,description,code,trajectory,math,,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_C|obfuscated|0,Wave_2,wave,explicit,oscillation/restoration,human,X_C,code,valid,obfuscated,0,math,code,description,trajectory,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_C|obfuscated|1,Wave_2,wave,explicit,oscillation/restoration,human,X_C,code,valid,obfuscated,1,math,description,trajectory,code,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_C|real|0,Wave_2,wave,explicit,oscillation/restoration,human,X_C,code,valid,real,0,math,code,description,trajectory,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_C|real|1,Wave_2,wave,explicit,oscillation/restoration,human,X_C,code,valid,real,1,math,description,trajectory,code,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_D|obfuscated|0,Wave_2,wave,explicit,oscillation/restoration,human,X_D,description,valid,obfuscated,0,trajectory,description,math,code,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_D|obfuscated|1,Wave_2,wave,explicit,oscillation/restoration,human,X_D,description,valid,obfuscated,1,code,math,trajectory,description,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_D|real|0,Wave_2,wave,explicit,oscillation/restoration,human,X_D,description,valid,real,0,trajectory,description,math,code,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_D|real|1,Wave_2,wave,explicit,oscillation/restoration,human,X_D,description,valid,real,1,code,math,trajectory,description,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_M|obfuscated|0,Wave_2,wave,explicit,oscillation/restoration,human,X_M,math,valid,obfuscated,0,description,math,code,trajectory,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_M|obfuscated|1,Wave_2,wave,explicit,oscillation/restoration,human,X_M,math,valid,obfuscated,1,code,description,trajectory,math,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_M|real|0,Wave_2,wave,explicit,oscillation/restoration,human,X_M,math,valid,real,0,description,math,code,trajectory,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_M|real|1,Wave_2,wave,explicit,oscillation/restoration,human,X_M,math,valid,real,1,code,description,trajectory,math,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_exec|obfuscated|0,Wave_2,wave,explicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,obfuscated,0,code,trajectory,math,description,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,1
Wave_2|X_T_exec|obfuscated|1,Wave_2,wave,explicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,obfuscated,1,math,code,description,trajectory,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,1
Wave_2|X_T_exec|real|0,Wave_2,wave,explicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,real,0,code,trajectory,math,description,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,1
Wave_2|X_T_exec|real|1,Wave_2,wave,explicit,oscillation/restoration,human,X_T_exec,trajectory,T_exec,real,1,math,code,description,trajectory,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,1
Wave_2|X_T_rand|obfuscated|0,Wave_2,wave,explicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,obfuscated,0,math,trajectory,description,code,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_rand|obfuscated|1,Wave_2,wave,explicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,obfuscated,1,code,math,description,trajectory,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_rand|real|0,Wave_2,wave,explicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,real,0,math,trajectory,description,code,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_rand|real|1,Wave_2,wave,explicit,oscillation/restoration,human,X_T_rand,trajectory,T_rand,real,1,code,math,description,trajectory,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_shuf|obfuscated|0,Wave_2,wave,explicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,obfuscated,0,description,trajectory,code,math,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_shuf|obfuscated|1,Wave_2,wave,explicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,obfuscated,1,description,code,math,trajectory,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_shuf|real|0,Wave_2,wave,explicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,real,0,description,trajectory,code,math,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_shuf|real|1,Wave_2,wave,explicit,oscillation/restoration,human,X_T_shuf,trajectory,T_shuf,real,1,description,code,math,trajectory,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_swap|obfuscated|0,Wave_2,wave,explicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,obfuscated,0,math,trajectory,description,code,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_swap|obfuscated|1,Wave_2,wave,explicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,obfuscated,1,math,code,description,trajectory,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_swap|real|0,Wave_2,wave,explicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,real,0,math,trajectory,description,code,2,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_2|X_T_swap|real|1,Wave_2,wave,explicit,oscillation/restoration,human,X_T_swap,trajectory,T_swap,real,1,math,code,description,trajectory,4,wave,explicit,,666,428,-238,3097,3108,11,0,5,10x151x1x1,10x101x101x2,10x64x1x1,0.0419,0,0,0,0
Wave_3|A0|obfuscated|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,A0,none,valid,obfuscated,0,code,math,trajectory,description,,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|A0|obfuscated|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,A0,none,valid,obfuscated,1,code,description,math,trajectory,,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|A0|real|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,A0,none,valid,real,0,code,math,trajectory,description,,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|A0|real|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,A0,none,valid,real,1,code,description,math,trajectory,,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_C|obfuscated|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_C,code,valid,obfuscated,0,description,trajectory,code,math,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_C|obfuscated|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_C,code,valid,obfuscated,1,code,description,math,trajectory,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_C|real|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_C,code,valid,real,0,description,trajectory,code,math,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_C|real|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_C,code,valid,real,1,code,description,math,trajectory,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_D|obfuscated|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_D,description,valid,obfuscated,0,code,math,description,trajectory,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_D|obfuscated|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_D,description,valid,obfuscated,1,description,trajectory,code,math,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_D|real|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_D,description,valid,real,0,code,math,description,trajectory,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_D|real|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_D,description,valid,real,1,description,trajectory,code,math,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_M|obfuscated|0,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_M,math,valid,obfuscated,0,description,trajectory,math,code,3,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
Wave_3|X_M|obfuscated|1,Wave_3,wave,explicit/implicit,oscillation/restoration,human,X_M,math,valid,obfuscated,1,math,code,trajectory,description,1,wave,explicit/implicit,,425,356,-69,1157,1203,46,10,10,10x200x1x1,10x100x1x1,10x64x1x1,0.0103,0,0,0,0
